,country,year,life_expectancy,adult_mortality,infant_deaths,under_five_deaths,bmi_male,bmi_female,health_expenditure_percentage,total_expenditure,unemployment_total,population,gdp_per_capita,income_class
700,United Arab Emirates,2003,76.22,59.9,5.2,4.4,27.11,28.83,2.65,8.09,2.9,3813443,32607.37,High income
699,United Arab Emirates,2004,76.45,58.37,5.1,4.3,27.19,28.9,2.46,7.94,2.96,3993339,37017.74,High income
698,United Arab Emirates,2005,76.68,56.9,4.9,4.1,27.27,28.96,2.32,8.38,3.12,4280993,42190.55,High income
697,United Arab Emirates,2006,76.91,55.5,4.8,4.0,27.34,29.02,2.33,8.53,2.96,4898954,45339.59,High income
688,United Arab Emirates,2015,79.22,45.14,4.5,4.3,28.1,29.58,3.47,9.07,1.79,8916899,41525.14,High income
693,United Arab Emirates,2010,78.33,49.69,4.3,3.8,27.67,29.26,3.88,8.53,2.79,8481771,35392.26,High income
694,United Arab Emirates,2009,78.0,50.85,4.3,3.8,27.59,29.2,4.05,8.53,2.92,7992644,31722.59,High income
689,United Arab Emirates,2014,79.04,45.21,4.3,4.1,28.02,29.51,3.53,7.78,1.96,8835951,46865.96,High income
695,United Arab Emirates,2008,77.49,52.43,4.5,3.9,27.5,29.14,2.93,8.53,2.8,6988685,45140.77,High income
691,United Arab Emirates,2012,78.72,47.74,4.3,3.8,27.84,29.39,3.34,8.53,2.27,8664969,44386.79,High income
692,United Arab Emirates,2011,78.52,48.94,4.3,3.8,27.76,29.32,3.67,8.53,2.57,8575205,42078.61,High income
690,United Arab Emirates,2013,78.85,46.4,4.3,4.0,27.93,29.45,3.5,8.53,2.07,8751847,45729.61,High income
254,Uzbekistan,2001,66.09,276.3,27.8,32.6,24.76,25.29,5.24,6.64,11.25,24964450,456.71,Lower-middel income
240,Uzbekistan,2015,70.47,177.6,13.8,11.7,26.36,27.49,4.74,9.6,5.15,31298900,2753.97,Lower-middel income
241,Uzbekistan,2014,70.23,181.4,14.8,12.4,26.23,27.31,4.43,9.3,5.09,30757700,2628.46,Lower-middel income
242,Uzbekistan,2013,69.99,185.9,15.9,13.4,26.1,27.14,5.72,9.52,4.86,30243200,2419.72,Lower-middel income
243,Uzbekistan,2012,69.87,194.9,16.9,14.1,25.97,26.97,5.55,9.76,4.87,29774500,2267.62,Lower-middel income
244,Uzbekistan,2011,69.65,198.8,18.1,15.0,25.85,26.81,5.26,8.83,4.96,29339400,2051.13,Lower-middel income
245,Uzbekistan,2010,69.24,205.0,19.4,16.1,25.72,26.64,5.3,8.04,5.36,28562400,1742.35,Lower-middel income
247,Uzbekistan,2008,68.76,227.0,21.4,18.6,25.48,26.32,4.7,7.23,4.89,27302800,1082.29,Lower-middel income
248,Uzbekistan,2007,68.29,237.9,22.4,20.1,25.36,26.16,4.54,7.24,4.99,26868000,830.41,Lower-middel income
250,Uzbekistan,2005,67.49,266.6,24.3,23.7,25.15,25.86,4.78,6.47,7.07,26167000,546.78,Lower-middel income
251,Uzbekistan,2004,67.4,261.3,25.3,25.9,25.04,25.72,4.84,6.14,8.13,25864350,465.12,Lower-middel income
252,Uzbekistan,2003,67.04,267.2,25.9,27.9,24.95,25.57,5.19,6.01,9.18,25567650,396.38,Lower-middel income
253,Uzbekistan,2002,66.6,276.8,26.8,30.4,24.85,25.43,5.14,5.58,10.22,25271850,383.34,Lower-middel income
255,Uzbekistan,2000,65.72,283.4,28.5,34.9,24.68,25.16,5.12,6.11,12.29,24650400,558.23,Lower-middel income
246,Uzbekistan,2009,68.87,215.2,20.6,17.1,25.6,26.48,4.8,7.27,5.04,27767400,1213.27,Lower-middel income
249,Uzbekistan,2006,67.89,248.2,23.1,21.9,25.25,26.01,4.75,7.8,6.03,26488250,654.28,Lower-middel income
430,Viet Nam,2001,72.65,140.7,14.1,15.4,20.0,20.12,4.8,8.2,2.76,79817777,409.5,Lower-middel income
425,Viet Nam,2006,73.32,141.6,12.1,11.8,20.52,20.64,4.57,8.77,2.04,83951800,790.59,Lower-middel income
429,Viet Nam,2002,72.8,140.5,13.5,14.4,20.09,20.22,3.87,8.62,2.12,80642308,434.81,Lower-middel income
428,Viet Nam,2003,72.98,140.8,13.1,13.3,20.19,20.32,3.94,7.16,2.25,81475825,485.45,Lower-middel income
427,Viet Nam,2004,73.14,141.1,12.6,12.2,20.29,20.42,4.09,8.69,2.14,82311227,551.9,Lower-middel income
426,Viet Nam,2005,73.27,142.1,12.3,12.0,20.41,20.53,4.32,8.67,2.08,83142095,693.19,Lower-middel income
424,Viet Nam,2007,73.44,141.5,11.7,11.4,20.65,20.76,4.63,7.94,2.03,84762269,913.31,Lower-middel income
431,Viet Nam,2000,72.46,141.1,14.8,16.5,19.91,20.02,4.11,9.48,2.26,79001142,394.58,Lower-middel income
423,Viet Nam,2008,73.41,141.6,11.7,11.1,20.78,20.88,4.36,8.12,1.89,85597241,1158.1,Lower-middel income
421,Viet Nam,2010,73.51,141.3,11.4,11.3,21.05,21.13,5.07,8.61,1.11,87411012,1684.01,Lower-middel income
420,Viet Nam,2011,73.69,140.2,11.4,10.9,21.2,21.26,4.97,9.11,1.0,88349117,1953.56,Lower-middel income
419,Viet Nam,2012,73.7,139.1,11.4,10.8,21.35,21.4,5.0,9.52,1.03,89301326,2190.23,Lower-middel income
418,Viet Nam,2013,73.78,138.3,11.3,10.8,21.5,21.53,4.41,8.16,1.32,90267739,2367.5,Lower-middel income
417,Viet Nam,2014,73.86,137.2,11.1,12.0,21.66,21.67,4.69,9.12,1.26,91235504,2558.78,Lower-middel income
416,Viet Nam,2015,73.88,136.0,11.0,10.5,21.81,21.81,4.71,8.49,1.85,92191398,2595.23,Lower-middel income
422,Viet Nam,2009,73.5,141.6,11.5,11.6,20.91,21.0,4.49,6.85,1.74,86482923,1225.85,Lower-middel income
714,Yemen,2005,65.54,196.6,31.7,40.7,22.83,23.02,5.21,4.5,12.22,21320671,784.76,Lower-middel income
715,Yemen,2004,65.01,201.2,32.9,45.6,22.77,22.91,5.51,5.72,12.13,20733406,668.85,Lower-middel income
718,Yemen,2001,63.22,212.1,36.3,52.4,22.55,22.56,4.95,8.13,11.72,19143457,514.69,Lower-middel income
717,Yemen,2002,63.91,208.3,35.0,48.4,22.63,22.68,4.83,7.57,11.84,19660653,543.9,Lower-middel income
713,Yemen,2006,65.99,192.2,30.8,38.4,22.9,23.13,5.53,4.35,12.35,21966298,867.84,Lower-middel income
716,Yemen,2003,64.54,205.0,34.0,47.3,22.7,22.8,5.76,6.81,12.01,20188799,583.37,Lower-middel income
712,Yemen,2007,66.56,188.6,29.5,33.1,22.97,23.24,5.82,3.88,12.48,22641538,956.23,Lower-middel income
704,Yemen,2015,65.87,178.1,26.9,27.4,23.64,24.09,4.25,2.23,17.9,28516545,1488.42,Lower-middel income
710,Yemen,2009,67.2,180.7,27.9,28.9,23.13,23.45,5.99,3.72,12.75,24029589,1045.81,Lower-middel income
709,Yemen,2010,67.28,177.2,27.2,27.7,23.21,23.56,5.16,3.85,12.78,24743946,1249.06,Lower-middel income
708,Yemen,2011,67.42,176.8,27.1,27.9,23.29,23.67,4.77,3.66,13.28,25475610,1284.62,Lower-middel income
707,Yemen,2012,67.34,176.2,27.0,27.8,23.38,23.77,5.2,3.43,13.44,26223391,1349.99,Lower-middel income
706,Yemen,2013,67.54,169.9,27.1,27.1,23.47,23.88,4.96,3.18,13.64,26984002,1497.75,Lower-middel income
705,Yemen,2014,67.38,171.7,27.0,27.7,23.55,23.99,4.84,2.82,13.47,27753304,1557.6,Lower-middel income
711,Yemen,2008,66.96,184.3,28.6,30.9,23.05,23.34,5.76,3.89,12.65,23329004,1153.54,Lower-middel income
719,Yemen,2000,62.59,215.9,37.2,60.1,22.48,22.43,4.67,7.49,11.56,18628700,519.59,Lower-middel income
